mineral_id	mineral_name	mineral_display_name	rruff_chemistry	ima_chemistry	chemistry_elements
4261	Sursassite	Sursassite	Mn^2+^_2_Al_3_(SiO_4_)(Si_2_O_7_)(OH)_3_	Mn^2+^_2_Al_3_(SiO_4_)(Si_2_O_7_)(OH)_3_	"Mn Al Si O H"
4262	Susannite	Susannite	Pb_4_(SO_4_)(CO_3_)_2_(OH)_2_	Pb_4_(SO_4_)(CO_3_)_2_(OH)_2_	"Pb S O C H"
4263	Sussexite	Sussexite	Mn^2+^BO_2_(OH)	Mn^2+^BO_2_(OH)	"Mn B O H"
4264	Suzukiite	Suzukiite	BaV^4+^Si_2_O_7_	BaV^4+^Si_2_O_7_	"Ba V Si O"
4265	Svabite	Svabite	Ca_5_(As^5+^O_4_)_3_F	Ca_5_(AsO_4_)_3_F	"Ca As O F"
4266	Svanbergite	Svanbergite	SrAl_3_(SO_4_)(PO_4_)(OH)_6_	SrAl_3_(SO_4_)(PO_4_)(OH)_6_	"Sr Al S O P H"
4267	Sveite	Sveite	KAl_7_(NO_3_)_4_(OH)_16_Cl_2_·8H_2_O	KAl_7_(NO_3_)_4_(OH)_16_Cl_2_·8H_2_O	"K Al N O H Cl"
4268	Svenekite	Švenekite	Ca(As^5+^O_2_(OH)_2_)_2_	Ca[AsO_2_(OH)_2_]_2_	"Ca As O H"
4269	Sverigeite	Sverigeite	NaBe_2_Mn^2+^_2_SnSi_3_O_12_(OH)	NaBe_2_Mn^2+^_2_SnSi_3_O_12_(OH)	"Na Be Mn Sn Si O H"
4270	Svyatoslavite	Svyatoslavite	CaAl_2_Si_2_O_8_	Ca(Al_2_Si_2_O_8_)	"Ca Al Si O"
4271	Svyazhinite	Svyazhinite	MgAl(SO_4_)_2_F·14H_2_O	MgAl(SO_4_)_2_F·14H_2_O	"Mg Al S O F H"
4272	Swaknoite	Swaknoite	(N^3-^H_4_)_2_Ca(PO_3_OH)_2_·H_2_O	(NH_4_)_2_Ca(PO_3_OH)_2_·H_2_O	"N H Ca P O"
4273	Swamboite-(Nd)	Swamboite-(Nd)	Nd^3+^_0.333_[(U^6+^O_2_)(SiO_3_OH)](H_2_O)_~2.5_	Nd_0.333_[(UO_2_)(SiO_3_OH)](H_2_O)_~2.5_	"Nd U O Si H"
4274	Swartzite	Swartzite	CaMg(UO_2_)(CO_3_)_3_·12H_2_O	CaMg(UO_2_)(CO_3_)_3_·12H_2_O	"Ca Mg U O C H"
4275	Swedenborgite	Swedenborgite	NaBe_4_Sb^5+^O_7_	NaBe_4_Sb^5+^O_7_	"Na Be Sb O"
4276	Sweetite	Sweetite	Zn^2+^(OH)_2_	Zn(OH)_2_	"Zn O H"
4277	Swinefordite	Swinefordite	Ca_0.2_(Li,Al,Mg,Fe^3+^,Fe^2+^)_3_(Si,Al)_4_O_10_(OH,F)_2_·nH_2_O	Ca_0.2_(Li,Al,Mg,Fe)_3_(Si,Al)_4_O_10_(OH,F)_2_·nH_2_O	"Ca Li Al Mg Fe Si O H F"
4278	Switzerite	Switzerite	Mn^2+^_3_(PO_4_)_2_·7H_2_O	Mn^2+^_3_(PO_4_)_2_·7H_2_O	"Mn P O H"
4279	Sylvanite	Sylvanite	AgAuTe_4_	AgAuTe_4_	"Ag Au Te"
4280	Sylvite	Sylvite	KCl	KCl	"K Cl"
4281	Symesite	Symesite	Pb_10_SO_4_O_7_Cl_4_·H_2_O	Pb_10_(SO_4_)O_7_Cl_4_·H_2_O	"Pb S O Cl H"
4282	Symplesite	Symplesite	Fe^2+^_3_(As^5+^O_4_)_2_·8H_2_O	Fe^2+^_3_(AsO_4_)_2_·8H_2_O	"Fe As O H"
4283	Synchysite-(Ce)	Synchysite-(Ce)	CaCe(CO_3_)_2_F	CaCe(CO_3_)_2_F	"Ca Ce C O F"
4284	Synchysite-(Nd)	Synchysite-(Nd)	CaNd(CO_3_)_2_F	CaNd(CO_3_)_2_F	"Ca Nd C O F"
4285	Synchysite-(Y)	Synchysite-(Y)	CaY(CO_3_)_2_F	CaY(CO_3_)_2_F	"Ca Y C O F"
4286	Syngenite	Syngenite	K_2_Ca(SO_4_)_2_·H_2_O	K_2_Ca(SO_4_)_2_·H_2_O	"K Ca S O H"
4287	Szaibelyite	Szaibélyite	MgBO_2_(OH)	MgBO_2_(OH)	"Mg B O H"
4288	Szenicsite	Szenicsite	Cu^2+^_3_Mo^6+^O_4_(OH)_4_	Cu_3_(MoO_4_)(OH)_4_	"Cu Mo O H"
4289	Szmikite	Szmikite	Mn^2+^SO_4_·H_2_O	Mn(SO_4_)·H_2_O	"Mn S O H"
4290	Szomolnokite	Szomolnokite	Fe^2+^S^6+^O_4_·H_2_O	Fe(SO_4_)·H_2_O	"Fe S O H"
4291	Szymanskiite	Szymańskiite	Hg^1+^_16_Ni^2+^_6_(C^4+^O_3_)_12_(OH)_12_(H_3_O)_8_·3H_2_O	Hg_16_Ni_6_(CO_3_)_12_(OH)_12_(H_3_O)_8_·3H_2_O	"Hg Ni C O H"
4292	Tacharanite	Tacharanite	Ca_12_Al_2_Si_18_O_33_(OH)_36_	Ca_12_Al_2_Si_18_O_33_(OH)_36_	"Ca Al Si O H"
4293	Tachyhydrite	Tachyhydrite	CaMg_2_Cl_6_·12H_2_O	CaMg_2_Cl_6_·12H_2_O	"Ca Mg Cl H O"
4294	Tadzhikite-(Ce)	Tadzhikite-(Ce)	Ca_4_Ce^3+^_2_Ti^4+^[box](B_4_Si_4_O_22_)(OH)_2_	Ca_4_Ce_2_Ti[box](B_4_Si_4_O_22_)(OH)_2_	"Ca Ce Ti B Si O H"
4296	Taenite	Taenite	(Fe,Ni)	(Ni,Fe)	"Fe Ni"
4297	Taikanite	Taikanite	BaSr_2_Mn^3+^_2_O_2_(Si_4_O_12_)	BaSr_2_Mn^3+^_2_O_2_(Si_4_O_12_)	"Ba Sr Mn O Si"
4298	Taimyrite-I	Taimyrite-I	(Pd,Cu,Pt)_3_Sn	(Pd,Pt)_9_Cu_3_Sn_4_	"Pd Cu Pt Sn"
4299	Tainiolite	Tainiolite	KLiMg_2_Si_4_O_10_F_2_	KLiMg_2_Si_4_O_10_F_2_	"K Li Mg Si O F"
4300	Takanelite	Takanelite	(Mn^2+^,Ca)_2x_Mn^4+^_1-x_O_2_·0.7H_2_O	(Mn^2+^,Ca)_2x_(Mn^4+^)_1-x_O_2_·0.7H_2_O	"Mn Ca O H"
4301	Takedaite	Takedaite	Ca_3_B_2_O_6_	Ca_3_B_2_O_6_	"Ca B O"
4302	Takeuchiite	Takéuchiite	Mg_2_Mn^3+^O_2_BO_3_	Mg_2_Mn^3+^O_2_(BO_3_)	"Mg Mn O B"
4303	Takovite	Takovite	Ni^2+^_6_Al_2_C^4+^O_3_(OH)_16_·4H_2_O	Ni_6_Al_2_(CO_3_)(OH)_16_·4H_2_O	"Ni Al C O H"
4304	Talc	Talc	Mg_3_Si_4_O_10_(OH)_2_	Mg_3_Si_4_O_10_(OH)_2_	"Mg Si O H"
4305	Talmessite	Talmessite	Ca_2_Mg(As^5+^O_4_)_2_·2H_2_O	Ca_2_Mg(AsO_4_)_2_·2H_2_O	"Ca Mg As O H"
4306	Talnakhite	Talnakhite	Cu_9_Fe_8_S_16_	Cu_9_Fe_8_S_16_	"Cu Fe S"
4307	Tamaite	Tamaite	"(Ca,K,Na)_x_Mn^2+^_6_(Si,Al)_10_O_24_(OH)_4_·nH_2_O (x = 1-2; n = 7-11)"	"(Ca,K,Na)_x_Mn_6_(Si,Al)_10_O_24_(OH)_4_·nH_2_O (x = 1-2; n = 7-11)"	"Ca K Na Mn Si Al O H"
4308	Tamarugite	Tamarugite	NaAl(SO_4_)_2_·6H_2_O	NaAl(SO_4_)_2_·6H_2_O	"Na Al S O H"
4309	Tancoite	Tancoite	HLiNa_2_[Al(PO_4_)_2_(OH)]	HLiNa_2_[Al(PO_4_)_2_(OH)]	"H Li Na Al P O"
4310	Taneyamalite	Taneyamalite	(Na,Ca)Mn^2+^_12_(Si,Al)_12_(O,OH)_44_	(Na,Ca)Mn^2+^_12_(Si,Al)_12_(O,OH)_44_	"Na Ca Mn Si Al O H"
4311	Tangeite	Tangeite	CaCu^2+^V^5+^O_4_(OH)	CaCu(VO_4_)(OH)	"Ca Cu V O H"
4312	Tantalaeschynite-(Y)	Tantalaeschynite-(Y)	Y^3+^(Ta^5+^,Ti^4+^,Nb^5+^)_2_O_6_	Y(Ta,Ti,Nb)_2_O_6_	"Y Ta Ti Nb O"
4313	Tantalcarbide	Tantalcarbide	TaC	TaC	"Ta C"
4314	Tanteuxenite-(Y)	Tanteuxenite-(Y)	Y^3+^(Ta^5+^,Nb^5+^,Ti^4+^)_2_(O,OH)_6_	Y(Ta,Nb,Ti)_2_(O,OH)_6_	"Y Ta Nb Ti O H"
4315	Tantite	Tantite	Ta_2_O_5_	Ta_2_O_5_	"Ta O"
4316	Taramellite	Taramellite	Ba_4_(Fe^3+^,Ti^4+^)_4_O_2_[B_2_Si_8_O_27_]Cl_0-1_	Ba_4_(Fe^3+^,Ti)_4_O_2_[B_2_Si_8_O_27_]Cl_x_	"Ba Fe Ti O B Si Cl"
4317	Taramite	Taramite	Na(NaCa)(Mg_3_Al_2_)(Si_6_Al_2_)O_22_(OH)_2_	Na(NaCa)(Mg_3_Al_2_)(Si_6_Al_2_)O_22_(OH)_2_	"Na Ca Mg Al Si O H"
4318	Taranakite	Taranakite	K_3_Al_5_(PO_3_OH)_6_(PO_4_)_2_·18H_2_O	K_3_Al_5_(PO_3_OH)_6_(PO_4_)_2_·18H_2_O	"K Al P O H"
4319	Tarapacaite	Tarapacáite	K_2_Cr^6+^O_4_	K_2_(CrO_4_)	"K Cr O"
4320	Tarbuttite	Tarbuttite	Zn^2+^_2_(P^5+^O_4_)(OH)	Zn_2_(PO_4_)(OH)	"Zn P O H"
4321	Taseqite	Taseqite	Na_12_Sr_3_Ca_6_Fe^2+^_3_Zr^4+^_3_Nb^5+^Si_25_O_73_(O,OH,H_2_O)_3_Cl_2_	Na_12_Sr_3_Ca_6_Fe_3_Zr_3_NbSi_25_O_73_(O,OH,H_2_O)_3_Cl_2_	"Na Sr Ca Fe Zr Nb Si O H Cl"
4322	Tatarskite	Tatarskite	Ca_6_Mg_2_(SO_4_)_2_(CO_3_)_2_(OH)_4_Cl_4_·7H_2_O	Ca_6_Mg_2_(SO_4_)_2_(CO_3_)_2_(OH)_4_Cl_4_·7H_2_O	"Ca Mg S O C H Cl"
4323	Tatyanaite	Tatyanaite	(Pt,Pd,Cu)_9_Cu_3_Sn_4_	(Pt,Pd)_9_Cu_3_Sn_4_	"Pt Pd Cu Sn"
4324	Tausonite	Tausonite	SrTi^4+^O_3_	SrTiO_3_	"Sr Ti O"
4325	Tavorite	Tavorite	LiFe^3+^PO_4_(OH)	LiFe^3+^(PO_4_)(OH)	"Li Fe P O H"
4326	Tazheranite	Tazheranite	(Zr^4+^,Ti^4+^,Ca)(O,[box])_2_	(Zr,Ti,Ca)(O,[box])_2_	"Zr Ti Ca O"
4327	Teallite	Teallite	PbSnS_2_	PbSnS_2_	"Pb Sn S"
4328	Tedhadleyite	Tedhadleyite	Hg^2+^Hg^1+^_10_O_4_I^1-^_2_(Cl^1-^,Br^1-^)_2_	Hg^2+^Hg^1+^_10_O_4_I_2_(Cl,Br)_2_	"Hg O I Cl Br"
4329	Teepleite	Teepleite	Na_2_B(OH)_4_Cl	Na_2_B(OH)_4_Cl	"Na B O H Cl"
4330	Tegengrenite	Tegengrenite	(Mn^3+^_0.5_Sb^5+^_0.5_)Mg_2_O_4_	(Mn^3+^_0.5_Sb^5+^_0.5_)Mg_2_O_4_	"Mn Sb Mg O"
4331	Teineite	Teineite	Cu^2+^Te^4+^O_3_·2H_2_O	Cu^2+^(Te^4+^O_3_)·2H_2_O	"Cu Te O H"
4332	Telargpalite	Telargpalite	(Pd,Ag)_3_Te	(Pd,Ag)_3_Te	"Pd Ag Te"
4333	Tellurantimony	Tellurantimony	Sb^3+^_2_Te^2-^_3_	Sb_2_Te_3_	"Sb Te"
4334	Tellurite	Tellurite	Te^4+^O_2_	TeO_2_	"Te O"
4335	Tellurium	Tellurium	Te	Te	Te
4336	Tellurobismuthite	Tellurobismuthite	Bi^3+^_2_Te^2-^_3_	Bi_2_Te_3_	"Bi Te"
4337	Tellurohauchecornite	Tellurohauchecornite	Ni_9_BiTeS_8_	Ni_9_BiTeS_8_	"Ni Bi Te S"
4338	Telluronevskite	Telluronevskite	Bi_3_TeSe_2_	Bi_3_TeSe_2_	"Bi Te Se"
4339	Telluropalladinite	Telluropalladinite	Pd_9_Te_4_	Pd_9_Te_4_	"Pd Te"
4340	Telyushenkoite	Telyushenkoite	CsNa_6_Be_2_Al_3_Si_15_O_39_F_2_	CsNa_6_Be_2_Al_3_Si_15_O_39_F_2_	"Cs Na Be Al Si O F"
4341	Temagamite	Temagamite	Pd_3_HgTe_3_	Pd_3_HgTe_3_	"Pd Hg Te"
4342	Tengchongite	Tengchongite	Ca(U^6+^O_2_)_6_(Mo^6+^O_4_)_2_O_5_·12H_2_O	Ca(UO_2_)_6_(MoO_4_)_2_O_5_·12H_2_O	"Ca U O Mo H"
4343	Tengerite-(Y)	Tengerite-(Y)	Y_2_(CO_3_)_3_·2-3H_2_O	Y_2_(CO_3_)_3_·2-3H_2_O	"Y C O H"
4344	Tennantite	Tennantite	Cu^1+^_10_Cu^2+^_2_As^3+^_4_S^2-^_13_	Cu_6_[Cu_4_(Fe,Zn)_2_]As_4_S_13_	"Cu As S"
4345	Tenorite	Tenorite	Cu^2+^O	CuO	"Cu O"
4346	Tephroite	Tephroite	Mn^2+^_2_SiO_4_	Mn^2+^_2_(SiO_4_)	"Mn Si O"
4347	Terlinguaite	Terlinguaite	Hg_2_OCl	Hg_2_OCl	"Hg O Cl"
4348	Ternesite	Ternesite	Ca_5_(SiO_4_)_2_SO_4_	Ca_5_(SiO_4_)_2_(SO_4_)	"Ca Si O S"
4349	Ternovite	Ternovite	MgNb^5+^_4_O_11_·8-12H_2_O	MgNb_4_O_11_·8-12H_2_O	"Mg Nb O H"
4350	Terranovaite	Terranovaite	NaCaAl_3_Si_17_O_40_·~8H_2_O	NaCaAl_3_Si_17_O_40_·~8H_2_O	"Na Ca Al Si O H"
4351	Terskite	Terskite	Na_4_Zr^4+^Si_6_O_14_(OH)_4_	Na_4_ZrSi_6_O_16_·2H_2_O	"Na Zr Si O H"
4352	Tertschite	Tertschite	Ca_4_B_10_O_19_·20H_2_O	Ca_4_B_10_O_19_·20H_2_O	"Ca B O H"
4353	Teruggite	Teruggite	Ca_4_Mg[As^5+^B_6_O_11_(OH)_6_]_2_·14H_2_O	Ca_4_Mg[AsB_6_O_11_(OH)_6_]_2_·14H_2_O	"Ca Mg As B O H"
4354	Teschemacherite	Teschemacherite	(N^3-^H_4_)HCO_3_	(NH_4_)H(CO_3_)	"N H C O"
4356	Tetra-auricupride	Tetra-auricupride	CuAu	CuAu	"Cu Au"
4357	Tetraferriannite	Tetraferriannite	KFe^2+^_3_(Si_3_Fe^3+^)O_10_(OH)_2_	KFe^2+^_3_(Si_3_Fe^3+^)O_10_(OH)_2_	"K Fe Si O H"
4358	Tetraferriphlogopite	Tetraferriphlogopite	KMg_3_(Si_3_Fe^3+^)O_10_(OH)_2_	KMg_3_(Si_3_Fe^3+^)O_10_(OH)_2_	"K Mg Si Fe O H"
4359	Tetradymite	Tetradymite	Bi^3+^_2_Te^2-^_2_S^2-^	Bi_2_Te_2_S	"Bi Te S"
4360	Tetraferroplatinum	Tetraferroplatinum	PtFe	PtFe	"Pt Fe"
4361	Tetrahedrite	Tetrahedrite	Cu^1+^_10_Cu^2+^_2_Sb^3+^_4_S^2-^_13_	Cu_6_[Cu_4_(Fe,Zn)_2_]Sb_4_S_13_	"Cu Sb S"
4362	Tetrarooseveltite	Tetrarooseveltite	Bi^3+^As^5+^O_4_	Bi(AsO_4_)	"Bi As O"
4363	Tetrataenite	Tetrataenite	FeNi	FeNi	"Fe Ni"
4364	Tetrawickmanite	Tetrawickmanite	Mn^2+^Sn^4+^(OH)_6_	Mn^2+^Sn^4+^(OH)_6_	"Mn Sn O H"
4365	Thadeuite	Thadeuite	CaMg_3_(PO_4_)_2_(OH)_2_	CaMg_3_(PO_4_)_2_(OH,F)_2_	"Ca Mg P O H F"
4366	Thalcusite	Thalcusite	(Cu,Fe)_4_Tl_2_S_4_	(Cu,Fe)_4_Tl_2_S_4_	"Cu Fe Tl S"
4367	Thalenite-(Y)	Thalénite-(Y)	Y^3+^_3_Si_3_O_10_F	Y_3_Si_3_O_10_F	"Y Si O F"
4368	Thalfenisite	Thalfenisite	Tl_6_(Fe,Ni)_25_S_26_Cl	Tl_6_(Fe,Ni)_25_S_26_Cl	"Tl Fe Ni S Cl"
4369	Thaumasite	Thaumasite	Ca_3_Si(OH)_6_(SO_4_)(CO_3_)·12H_2_O	Ca_3_Si(OH)_6_(CO_3_)(SO_4_)·12H_2_O	"Ca Si O H S C"
4370	Theisite	Theisite	Cu^2+^_5_Zn^2+^_5_As^5+^_2_O_8_(OH)_14_	Cu_5_Zn_5_(AsO_4_)_2_(OH)_14_	"Cu Zn As O H"
4371	Thenardite	Thénardite	Na_2_SO_4_	Na_2_(SO_4_)	"Na S O"
4372	Theoparacelsite	Theoparacelsite	Cu^2+^_3_(OH)_2_As^5+^_2_O_7_(OH)_2_	Cu_3_(OH)_2_As_2_O_7_	"Cu O H As"
4373	Theophrastite	Theophrastite	Ni^2+^(OH)_2_	Ni(OH)_2_	"Ni O H"
4374	Theresemagnanite	Thérèsemagnanite	NaCo^2+^_4_(S^6+^O_4_)(OH)_6_Cl·6H_2_O	NaCo_4_(SO_4_)(OH)_6_Cl·6H_2_O	"Na Co S O H Cl"
4375	Thermonatrite	Thermonatrite	Na_2_CO_3_·H_2_O	Na_2_(CO_3_)·H_2_O	"Na C O H"
4376	Thomasclarkite-(Y)	Thomasclarkite-(Y)	NaY(HCO_3_)(OH)_3_·4H_2_O	NaY(HCO_3_)(OH)_3_·4H_2_O	"Na Y H C O"
4377	Thometzekite	Thometzekite	Pb^2+^Cu^2+^_2_(As^5+^O_4_)_2_·2H_2_O	PbCu^2+^_2_(AsO_4_)_2_·2H_2_O	"Pb Cu As O H"
4378	Thomsenolite	Thomsenolite	NaCaAlF_6_·H_2_O	NaCaAlF_6_·H_2_O	"Na Ca Al F H O"
4379	Thomsonite-Ca	Thomsonite-Ca	NaCa_2_(Al_5_Si_5_)O_20_·6H_2_O	NaCa_2_(Al_5_Si_5_)O_20_·6H_2_O	"Na Ca Al Si O H"
4380	Thomsonite-Sr	Thomsonite-Sr	NaSr_2_Al_5_Si_5_O_20_·6-7H_2_O	NaSr_2_(Al_5_Si_5_)O_20_·6-7H_2_O	"Na Sr Al Si O H"
4381	Thorbastnasite	Thorbastnäsite	ThCa(CO_3_)_2_F_2_·3H_2_O	ThCa(CO_3_)_2_F_2_·3H_2_O	"Th Ca C O F H"
4382	Thoreaulite	Thoreaulite	Sn^2+^Ta_2_O_6_	Sn^2+^Ta_2_O_6_	"Sn Ta O"
4383	Thorianite	Thorianite	ThO_2_	ThO_2_	"Th O"
4384	Thorikosite	Thorikosite	Pb_3_O_3_Sb^3+^(OH)Cl_2_	Pb_3_O_3_Sb^3+^(OH)Cl_2_	"Pb O Sb H Cl"
4385	Thorite	Thorite	ThSiO_4_	Th(SiO_4_)	"Th Si O"
4386	Thornasite	Thornasite	Na_12_Th_3_(Si_8_O_19_)_4_·18H_2_O	Na_12_Th_3_(Si_8_O_19_)_4_·18H_2_O	"Na Th Si O H"
4388	Thorosteenstrupine	Thorosteenstrupine	(Ca,Th^4+^,Mn^2+^,Mn^3+^)_3_Si_4_O_11_F·6H_2_O	(Ca,Th,Mn)_3_Si_4_O_11_F·6H_2_O	"Ca Th Mn Si O F H"
4389	Thortveitite	Thortveitite	Sc^3+^_2_Si_2_O_7_	Sc_2_Si_2_O_7_	"Sc Si O"
4390	Thorutite	Thorutite	(Th,U,Ca)Ti^4+^_2_(O,OH)_6_	(Th,U,Ca)Ti_2_(O,OH)_6_	"Th U Ca Ti O H"
4391	Threadgoldite	Threadgoldite	Al(UO_2_)_2_(PO_4_)_2_(OH)·8H_2_O	Al(UO_2_)_2_(PO_4_)_2_(OH)·8H_2_O	"Al U O P H"
4392	Tiemannite	Tiemannite	Hg^2+^Se^2-^	HgSe	"Hg Se"
4393	Tienshanite	Tienshanite	K(Na,K,[box])_9_Ca_2_Ba_6_Mn^2+^_6_Ti^4+^_6_B_12_Si_36_O_114_(O,OH,F)_11_	K(Na,K,[box])_9_Ca_2_Ba_6_Mn^2+^_6_Ti_6_B_12_Si_36_O_114_(O,OH,F)_11_	"K Na Ca Ba Mn Ti B Si O H F"
4394	Tiettaite	Tiettaite	Na_17_Fe^3+^Ti^4+^Si_16_O_29_(OH)_30_·2H_2_O	Na_17_Fe^3+^TiSi_16_O_29_(OH)_30_·2H_2_O	"Na Fe Ti Si O H"
4395	Tikhonenkovite	Tikhonenkovite	SrAlF_4_(OH)·H_2_O	SrAlF_4_(OH)·H_2_O	"Sr Al F O H"
4396	Tilasite	Tilasite	CaMgAs^5+^O_4_F	CaMg(AsO_4_)F	"Ca Mg As O F"
4397	Tilleyite	Tilleyite	Ca_5_Si_2_O_7_(CO_3_)_2_	Ca_5_Si_2_O_7_(CO_3_)_2_	"Ca Si O C"
4398	Tillmannsite	Tillmannsite	HgAg_3_V^5+^O_4_	HgAg_3_(VO_4_)	"Hg Ag V O"
4399	Tin	Tin	Sn	Sn	Sn
4400	Tinaksite	Tinaksite	K_2_NaCa_2_Ti^4+^Si_7_O_18_(OH)O	K_2_NaCa_2_TiSi_7_O_18_(OH)O	"K Na Ca Ti Si O H"
4401	Tincalconite	Tincalconite	Na_2_B_4_O_5_(OH)_4_·3H_2_O	Na_2_B_4_O_5_(OH)_4_·3H_2_O	"Na B O H"
4402	Tinsleyite	Tinsleyite	KAl_2_(PO_4_)_2_(OH)·2H_2_O	KAl_2_(PO_4_)_2_(OH)·2H_2_O	"K Al P O H"
4403	Tinticite	Tinticite	Fe^3+^_3_(PO_4_)_2_(OH)_3_·3H_2_O	Fe^3+^_3_(PO_4_)_2_(OH)_3_·3H_2_O	"Fe P O H"
4404	Tintinaite	Tintinaite	Pb_10_Cu_2_Sb_16_S_35_	Pb_10_Cu_2_Sb_16_S_35_	"Pb Cu Sb S"
4405	Tinzenite	Tinzenite	Ca_2_Mn^2+^_4_Al_4_[B_2_Si_8_O_30_](OH)_2_	Ca_2_Mn^2+^_4_Al_4_[B_2_Si_8_O_30_](OH)_2_	"Ca Mn Al B Si O H"
4406	Tiptopite	Tiptopite	K_2_(Li,Na,Ca)_6_(Be_6_P_6_)O_24_(OH)_2_·1.3H_2_O	K_2_(Li,Na,Ca)_6_(Be_6_P_6_)O_24_(OH)_2_·1.3H_2_O	"K Li Na Ca Be P O H"
4407	Tiragalloite	Tiragalloite	Mn^2+^_4_As^5+^Si_3_O_12_(OH)	Mn^2+^_4_As^5+^Si_3_O_12_(OH)	"Mn As Si O H"
4409	Tischendorfite	Tischendorfite	Pd_8_Hg_3_Se_9_	Pd_8_Hg_3_Se_9_	"Pd Hg Se"
4410	Tisinalite	Tisinalite	Na_3_Mn^2+^Ti^4+^Si_6_O_15_(OH)_3_	Na_3_Mn^2+^TiSi_6_O_15_(OH)_3_	"Na Mn Ti Si O H"
4411	Titanite	Titanite	CaTi^4+^SiO_5_	CaTi(SiO_4_)O	"Ca Ti Si O"
4412	Titanowodginite	Titanowodginite	Mn^2+^Ti^4+^Ta^5+^_2_O_8_	Mn^2+^TiTa_2_O_8_	"Mn Ti Ta O"
4413	Titantaramellite	Titantaramellite	Ba_4_(Ti^4+^,Fe^3+^,Mg)_4_(O,OH)_2_[B_2_Si_8_O_27_]Cl_x_	Ba_4_(Ti,Fe^3+^,Mg)_4_(O,OH)_2_[B_2_Si_8_O_27_]Cl_x_	"Ba Ti Fe Mg O H B Si Cl"
4414	Tivanite	Tivanite	Ti^4+^V^3+^O_3_(OH)	TiV^3+^O_3_(OH)	"Ti V O H"
4415	Tlalocite	Tlalocite	Cu^2+^_10_Zn^2+^_6_(Te^4+^O_3_)(Te^6+^O_4_)_2_Cl^1-^(OH)_25_·27H_2_O	Cu_10_Zn_6_(Te^4+^O_3_)(Te^6+^O_4_)_2_Cl(OH)_25_·27H_2_O	"Cu Zn Te O Cl H"
4416	Tlapallite	Tlapallite	H_6_Ca_2_Cu^2+^_3_S^6+^O_4_(Te^4+^O_3_)_4_(Te^6+^O_6_)	H_6_(Ca,Pb)_2_(Cu,Zn)_3_O_2_(SO_4_)(Te^4+^O_3_)_4_(Te^6+^O_4_)	"H Ca Pb Cu Zn O S Te"
4417	Tobelite	Tobelite	(N^3-^H_4_)Al_2_(Si_3_Al)O_10_(OH)_2_	(NH_4_)Al_2_(Si_3_Al)O_10_(OH)_2_	"N H Al Si O"
4418	Tobermorite	Tobermorite	Ca_5_Si_6_O_16_(OH)_2_·nH_2_O	Ca_4_Si_6_O_17_(H_2_O)_2_·(Ca·3H_2_O)	"Ca Si O H"
4419	Tochilinite	Tochilinite	6(Fe^2+^_0.9_S^2-^)·5[(Mg,Fe^2+^)(OH)_2_]	6(Fe_0.9_S)·5[(Mg,Fe)(OH)_2_]	"Fe S Mg O H"
4420	Todorokite	Todorokite	(Na,Ca,K,Ba,Sr)_1-x_(Mn^4+^,Mn^3+^,Mg,Al)_6_O_12_·3-4H_2_O	(Na,Ca,K,Ba,Sr)_1-x_(Mn,Mg,Al)_6_O_12_·3-4H_2_O	"Na Ca K Ba Sr Mn Mg Al O H"
4421	Tokkoite	Tokkoite	K_2_Ca_4_Si_7_O_18_(OH)F	K_2_Ca_4_Si_7_O_18_(OH)F	"K Ca Si O H F"
4422	Tolbachite	Tolbachite	Cu^2+^Cl_2_	CuCl_2_	"Cu Cl"
4423	Tolovkite	Tolovkite	IrSbS	IrSbS	"Ir Sb S"
4425	Tomichite	Tomichite	V^3+^_4_Ti^4+^_3_As^3+^O_13_(OH)	V^3+^_4_Ti^4+^_3_As^3+^O_13_(OH)	"V Ti As O H"
4426	Tongbaite	Tongbaite	Cr_3_C_2_	Cr_3_C_2_	"Cr C"
4427	Tooeleite	Tooeleite	Fe^3+^_6_(As^3+^O_3_)_4_S^6+^O_4_(OH)_4_·4H_2_O	Fe^3+^_6_(AsO_3_)_4_(SO_4_)(OH)_4_·4H_2_O	"Fe As O S H"
4428	Topaz	Topaz	Al_2_SiO_4_F_2_	Al_2_SiO_4_F_2_	"Al Si O F"
4429	Torbernite	Torbernite	Cu^2+^(U^6+^O_2_)_2_(PO_4_)_2_·12H_2_O	Cu(UO_2_)_2_(PO_4_)_2_·12H_2_O	"Cu U O P H"
4430	Tornebohmite-(Ce)	Törnebohmite-(Ce)	Ce_2_Al(SiO_4_)_2_(OH)	Ce_2_Al(SiO_4_)_2_(OH)	"Ce Al Si O H"
4431	Tornebohmite-(La)	Törnebohmite-(La)	La_2_Al(SiO_4_)_2_(OH)	La_2_Al(SiO_4_)_2_(OH)	"La Al Si O H"
4432	Torreyite	Torreyite	Mg_9_Zn^2+^_4_(S^6+^O_4_)_2_(OH)_22_·8H_2_O	Mg_9_Zn_4_(SO_4_)_2_(OH)_22_·8H_2_O	"Mg Zn S O H"
4433	Tosudite	Tosudite	Na_0.5_(Al,Mg)_6_(Si,Al)_8_O_18_(OH)_12_·5H_2_O	Na_0.5_(Al,Mg)_6_(Si,Al)_8_O_18_(OH)_12_·5H_2_O	"Na Al Mg Si O H"
